"id","enunciado","opcao","texto_alternativa","resposta"
"pc2025_04_cn_55","João é brasileiro nato, mas entusiasta da cultura equatoriana. Em determinada fase de sua vida, decidiu que iria tentar viver no Equador, obtendo a respectiva nacionalidade. Decidiu, ainda, que iria se desprender do seu passado antes de iniciar a sua aventura, renunciando à única nacionalidade que possuía, a brasileira, o que, ao seu ver, facilitaria a obtenção da nacionalidade equatoriana. À luz da sistemática constitucional, é correto afirmar que","E","é possível que João renuncie à nacionalidade, o que será alcançado com a só manifestação de vontade perante o Ministério da Justiça. 56 Após ampla mobilização da categoria dos policiais civis do Estado Alfa, foi aprovada a Lei no X, que dispôs sobre o regime jurídico da categoria. Apesar dos avanços promovidos, diversas decisões do Poder Judiciário, tanto em litígios individuais como em sede de tutela coletiva, vinham concluindo que a Lei no X era dissonante da Constituição da República, o que levou o Governador do Estado a cogitar ingressar com ação declaratória de constitucionalidade","0"
"pc2025_04_cn_56","Após ampla mobilização da categoria dos policiais civis do Estado Alfa, foi aprovada a Lei no X, que dispôs sobre o regime jurídico da categoria. Apesar dos avanços promovidos, diversas decisões do Poder Judiciário, tanto em litígios individuais como em sede de tutela coletiva, vinham concluindo que a Lei no X era dissonante da Constituição da República, o que levou o Governador do Estado a cogitar ingressar com ação declaratória de constitucionalidade (ADC). Ao consultar sua assessoria, foi corretamente esclarecido ao Chefe do Poder Executivo que","A","a ADC não é cabível.","0"
"pc2025_04_cn_56","Após ampla mobilização da categoria dos policiais civis do Estado Alfa, foi aprovada a Lei no X, que dispôs sobre o regime jurídico da categoria. Apesar dos avanços promovidos, diversas decisões do Poder Judiciário, tanto em litígios individuais como em sede de tutela coletiva, vinham concluindo que a Lei no X era dissonante da Constituição da República, o que levou o Governador do Estado a cogitar ingressar com ação declaratória de constitucionalidade (ADC). Ao consultar sua assessoria, foi corretamente esclarecido ao Chefe do Poder Executivo que","B","ele não tem legitimidade para ingressar com ADC.","0"
"pc2025_04_cn_56","Após ampla mobilização da categoria dos policiais civis do Estado Alfa, foi aprovada a Lei no X, que dispôs sobre o regime jurídico da categoria. Apesar dos avanços promovidos, diversas decisões do Poder Judiciário, tanto em litígios individuais como em sede de tutela coletiva, vinham concluindo que a Lei no X era dissonante da Constituição da República, o que levou o Governador do Estado a cogitar ingressar com ação declaratória de constitucionalidade (ADC). Ao consultar sua assessoria, foi corretamente esclarecido ao Chefe do Poder Executivo que","C","a ADC pode ser ajuizada, desde que não exista norma interposta, com a Constituição da República, que dela destoe.","0"
"pc2025_04_cn_56","Após ampla mobilização da categoria dos policiais civis do Estado Alfa, foi aprovada a Lei no X, que dispôs sobre o regime jurídico da categoria. Apesar dos avanços promovidos, diversas decisões do Poder Judiciário, tanto em litígios individuais como em sede de tutela coletiva, vinham concluindo que a Lei no X era dissonante da Constituição da República, o que levou o Governador do Estado a cogitar ingressar com ação declaratória de constitucionalidade (ADC). Ao consultar sua assessoria, foi corretamente esclarecido ao Chefe do Poder Executivo que","D","a ADC pode ser ajuizada perante o Supremo Tribunal Federal, desde que a norma da Constituição da República a ser utilizada não conste da congênere estadual.","0"
"pc2025_04_cn_56","Após ampla mobilização da categoria dos policiais civis do Estado Alfa, foi aprovada a Lei no X, que dispôs sobre o regime jurídico da categoria. Apesar dos avanços promovidos, diversas decisões do Poder Judiciário, tanto em litígios individuais como em sede de tutela coletiva, vinham concluindo que a Lei no X era dissonante da Constituição da República, o que levou o Governador do Estado a cogitar ingressar com ação declaratória de constitucionalidade (ADC). Ao consultar sua assessoria, foi corretamente esclarecido ao Chefe do Poder Executivo que","E","deve ser ajuizada ação direta de inconstitucionalidade com pedido de que seja declarada a constitucionalidade da Lei no X, considerando a ambivalência do referido instrumento. Direito Administrativo","0"
"pc2025_04_adm_57","José é policial civil no Estado do Piauí. Matheus, por sua vez, atua na Secretaria de Estado de Segurança Pública do referido ente federativo. Por fim, João exerce as suas funções na sociedade de economia mista Alfa, integrante da Administração Pública Indireta. Registre-se que José, Matheus e João passaram a exercer as respectivas funções públicas após lograrem êxito em árduos certames públicos. Nesse cenário, considerando o entendimento doutrinário dominante, é correto afirmar que","A","José e João ocupam cargos públicos. Por sua vez, Matheus ocupa um emprego público.","0"
"pc2025_04_adm_57","José é policial civil no Estado do Piauí. Matheus, por sua vez, atua na Secretaria de Estado de Segurança Pública do referido ente federativo. Por fim, João exerce as suas funções na sociedade de economia mista Alfa, integrante da Administração Pública Indireta. Registre-se que José, Matheus e João passaram a exercer as respectivas funções públicas após lograrem êxito em árduos certames públicos. Nesse cenário, considerando o entendimento doutrinário dominante, é correto afirmar que","B","José e Matheus ocupam cargos públicos. Por sua vez, João ocupa um emprego público.","0"
"pc2025_04_adm_57","José é policial civil no Estado do Piauí. Matheus, por sua vez, atua na Secretaria de Estado de Segurança Pública do referido ente federativo. Por fim, João exerce as suas funções na sociedade de economia mista Alfa, integrante da Administração Pública Indireta. Registre-se que José, Matheus e João passaram a exercer as respectivas funções públicas após lograrem êxito em árduos certames públicos. Nesse cenário, considerando o entendimento doutrinário dominante, é correto afirmar que","C","José e João ocupam empregos públicos. Por sua vez, Matheus ocupa um cargo público.","0"
"pc2025_04_adm_57","José é policial civil no Estado do Piauí. Matheus, por sua vez, atua na Secretaria de Estado de Segurança Pública do referido ente federativo. Por fim, João exerce as suas funções na sociedade de economia mista Alfa, integrante da Administração Pública Indireta. Registre-se que José, Matheus e João passaram a exercer as respectivas funções públicas após lograrem êxito em árduos certames públicos. Nesse cenário, considerando o entendimento doutrinário dominante, é correto afirmar que","D","José, Matheus e João ocupam empregos públicos.","0"
"pc2025_04_adm_57","José é policial civil no Estado do Piauí. Matheus, por sua vez, atua na Secretaria de Estado de Segurança Pública do referido ente federativo. Por fim, João exerce as suas funções na sociedade de economia mista Alfa, integrante da Administração Pública Indireta. Registre-se que José, Matheus e João passaram a exercer as respectivas funções públicas após lograrem êxito em árduos certames públicos. Nesse cenário, considerando o entendimento doutrinário dominante, é correto afirmar que","E","José, Matheus e João ocupam cargos públicos. 58 Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale","0"
"pc2025_04_adm_58","Após complexa investigação, Lucas foi indiciado, pela Polícia Civil do Estado do Piauí, pela prática do crime de peculato. Registre-se que, além da responsabilização na esfera criminal, o Ministério Público ingressou, em juízo, com uma ação de improbidade administrativa em face do agente. Nesse cenário, considerando as disposições da Lei no 8.429/1992, avalie as afirmativas a seguir e assinale (V) para a verdadeira e (F) para a falsa. ( ) Ao réu será assegurado o direito de ser interrogado sobre os fatos de que trata a ação, e a sua recusa ou o seu silêncio não implicarão confissão. ( ) Em qualquer momento do processo, verificada a inexistência do ato de improbidade, o juiz julgará extinto o processo sem resolução de mérito. ( ) É lícito ao juiz condenar o requerido por tipo diverso daquele definido na petição inicial. A sequência correta de preenchimento dos parênteses, de cima para baixo é","A","F – V – F.","0"
